full_address,median_price_per_sqm,mean_price_per_sqm,housing_type,latitude,longitude
33 TELOK BLANGAH WAY,4788.135593220339,4851.768273061001,public,1.27414335069299,103.822490459589
330 ANG MO KIO AVE 1,4565.997130559541,4753.68652172907,public,1.36243186402478,103.851030689651
330 BT BATOK ST 33,4315.068493150685,4428.980990255345,public,1.36339848689145,103.748445426437
330 CLEMENTI AVE 2,5671.641791044776,5684.362377027459,public,1.31374471195404,103.767781828711
330 JURONG EAST AVE 1,4121.621621621622,4375.047718047718,public,1.35055495259482,103.73002911041
330 SEMBAWANG CL,3833.3333333333335,4271.774652680038,public,1.44680507021155,103.817811633323
330 SERANGOON AVE 3,6511.9047619047615,6405.313133468473,public,1.34993696977745,103.869562944176
330 TAH CHING RD,4028.5825242718447,4299.002749133912,public,1.33766746069838,103.724154795838
330 TAMPINES ST 32,4683.589411329138,5092.218000902077,public,1.35335611053088,103.959531512588
330 UBI AVE 1,4296.285714285715,4405.847916900374,public,1.32650643553954,103.904049563769
330 WOODLANDS AVE 1,4606.688161375661,4562.7221579054685,public,1.42980320697192,103.778590443657
330 YISHUN RING RD,3500.0,3825.9252204585537,public,1.43094164530207,103.842574798619
330A ANCHORVALE ST,5532.608695652174,5597.839488579442,public,1.39662723290185,103.889865436797
330B ANCHORVALE ST,5366.743471582181,5543.364918758527,public,1.39655770884234,103.890240536174
331 ANG MO KIO AVE 1,4505.309899569584,4633.269284888994,public,1.36211140665392,103.850766473498
331 BT BATOK ST 33,3754.098360655738,3936.7289100590583,public,1.36361186600798,103.747645306633
331 CLEMENTI AVE 2,5671.641791044776,5520.3641986480525,public,1.31413785421482,103.767942210615
331 JURONG EAST AVE 1,3980.916030534351,4040.5411161229154,public,1.35082650419629,103.73042009299
331 SEMBAWANG CL,3917.9160419790105,4045.797085712833,public,1.44752926111601,103.816660875725
331 SERANGOON AVE 3,6279.761904761905,6331.907267264943,public,1.34964853999772,103.870212188005
331 TAH CHING RD,4496.402877697842,4900.474207283886,public,1.33807458629683,103.723432148725
331 TAMPINES ST 32,4680.272108843537,5085.79806886712,public,1.35335621064813,103.959788744545
331 UBI AVE 1,4144.736842105263,4181.386685892815,public,1.32658760601792,103.90351569256
331 WOODLANDS AVE 1,4481.686957415113,4395.051010731928,public,1.42945179692175,103.778711277354
331 YISHUN RING RD,3877.8625954198474,3870.5236045752577,public,1.43061313479548,103.843053582925
331A ANCHORVALE ST,5602.1505376344085,5566.592606634789,public,1.39594975733852,103.890467920512
331B ANCHORVALE ST,5182.795698924731,5528.917680873191,public,1.39567244030632,103.890125430899
331C ANCHORVALE ST,5217.391304347826,5601.78873747206,public,1.39557791060487,103.889773699699
332 ANG MO KIO AVE 1,4895.121951219512,4880.6400086755775,public,1.36167030761833,103.851955453764
332 BT BATOK ST 32,4295.014880952381,4510.788690476191,public,1.36375968270148,103.748197987376
332 CLEMENTI AVE 2,5842.391304347826,6076.630434782609,public,1.31474029464441,103.76748755096
332 HOUGANG AVE 5,3908.6538461538457,4111.6452991453,public,1.36840583194353,103.897820383869
332 JURONG EAST AVE 1,3722.2222222222226,3731.9270782135036,public,1.35159123927227,103.73019605105
332 SEMBAWANG CL,3675.161429186397,3963.4963055232556,public,1.44670127140502,103.817044619348
332 SERANGOON AVE 3,6091.6551086454,6042.685155549233,public,1.35101719466947,103.870185119998
332 TAH CHING RD,4676.258992805755,4594.154047391457,public,1.33829453748049,103.723817131405
332 TAMPINES ST 32,4556.295302013423,4722.271502417236,public,1.35316793762096,103.960688653393
332 UBI AVE 1,5444.078947368422,5444.078947368422,public,1.32691366727129,103.902623089881
332 WOODLANDS AVE 1,3571.4285714285716,3823.535313001605,public,1.42974674839319,103.77913489252
332 YISHUN RING RD,4180.327868852459,4170.916068376068,public,1.43046785703727,103.843466655787
332A ANCHORVALE LINK,5434.782608695652,5587.298387096775,public,1.39532164438575,103.891136801306
332B ANCHORVALE LINK,5267.857142857143,5508.089472049689,public,1.39510794708498,103.891456224923
332C ANCHORVALE LINK,5308.423913043478,5433.328229813665,public,1.39500219567352,103.891960984474
333 ANG MO KIO AVE 1,4632.35294117647,4758.259752324176,public,1.3613425564061,103.851698621454
333 BT BATOK ST 32,4140.625,4487.491409274384,public,1.36418205578453,103.747797285557
333 CLEMENTI AVE 2,6138.586956521739,6071.490338164252,public,1.3151622811043,103.76748797506
333 HOUGANG AVE 5,4682.4324324324325,4682.4324324324325,public,1.36849761537181,103.898423005409
333 JURONG EAST AVE 1,3673.469387755102,3989.4514242548757,public,1.35124158359642,103.730961431641
333 KANG CHING RD,5664.335664335665,5275.142124062987,public,1.33952691350219,103.723286603679
333 SEMBAWANG CL,4012.0968096809684,4128.122259703998,public,1.44699020882626,103.816416175536
333 SERANGOON AVE 3,6310.499609679937,6302.347404210295,public,1.35049745808834,103.870440178642
333 TAMPINES ST 32,4544.01223576679,4864.2686188515,public,1.35316480497671,103.961041505317
333 UBI AVE 1,4873.287671232876,5019.897775260069,public,1.32669704800522,103.90298325894
333 WOODLANDS ST 32,3509.6153846153848,3509.6153846153848,public,1.42976674719237,103.780001772636
333A ANCHORVALE LINK,5535.714285714286,5810.2184265010355,public,1.39468433299355,103.89086832093
333A YISHUN ST 31,4994.565217391304,4921.686658902691,public,1.43193955083877,103.844987122713
333B ANCHORVALE LINK,5434.782608695652,5699.3345164152615,public,1.39457895953303,103.891425367847
333B YISHUN ST 31,5447.761194029851,5435.621890547263,public,1.43195783277463,103.845379076263
333C ANCHORVALE LINK,5339.285714285715,5571.457974711623,public,1.39441572025048,103.891773836701
333C YISHUN ST 31,4565.217391304348,4757.111111111111,public,1.43188998756065,103.845790190244
333D ANCHORVALE LINK,5700.478260869566,5762.015942028986,public,1.39422494446126,103.892243948665
333D YISHUN ST 31,5000.0,5149.229755114587,public,1.43208986051752,103.846198333971
334 ANG MO KIO AVE 1,4623.387482083134,4811.705685618729,public,1.36371827871035,103.850980294912
334 BT BATOK ST 32,3809.5238095238096,3804.9342662818376,public,1.36462915723034,103.747831425337
334 CLEMENTI AVE 2,5470.149253731343,5455.131308729958,public,1.31518502692041,103.768432708555
334 HOUGANG AVE 5,3894.230769230769,4155.7692307692305,public,1.36886216557438,103.897954352984
334 JURONG EAST AVE 1,3993.288590604027,4029.8206067077654,public,1.35078279521922,103.731532573887
334 KANG CHING RD,4928.057553956834,4998.5624734977255,public,1.33940432115565,103.722907285019
334 KRETA AYER RD,8253.012048192772,8254.518072289156,public,1.28160641229699,103.84233592597
334 SEMBAWANG CL,4276.666666666666,4253.7798494351,public,1.44732828215134,103.81582008771
334 SERANGOON AVE 3,6415.333333333333,6426.750813924367,public,1.35024124933334,103.870832447555
334 TAMPINES ST 32,4605.061224489796,4662.41074537664,public,1.35238951465829,103.961041591251
334 UBI AVE 1,4760.273972602739,4915.267372857856,public,1.32639446873503,103.903071539258
334 WOODLANDS ST 32,3582.9336764533864,3791.6005414488423,public,1.43004416352758,103.780454640251
334A ANCHORVALE CRES,5466.782608695652,5562.699272516137,public,1.39838638603313,103.889425801052
334A YISHUN ST 31,4710.09085009734,4941.663941163746,public,1.43290624174601,103.844695383831
334B ANCHORVALE CRES,5578.9473684210525,5869.512650621981,public,1.39846172684413,103.889969214694
334B YISHUN ST 31,4821.428571428572,4929.3004847750335,public,1.4325330290687,103.845705616567
334C ANCHORVALE CRES,5524.351924587589,5767.1065488185095,public,1.39742222673837,103.889703923973
334C YISHUN ST 31,4978.260869565217,4967.6687727564795,public,1.43262608290991,103.846381694939
334D YISHUN ST 31,4673.913043478261,4923.884982203606,public,1.43241464963844,103.846517127438
335 ANG MO KIO AVE 1,5164.8351648351645,5118.160808135964,public,1.36320996798464,103.850690597254
335 BT BATOK ST 32,3655.5477528089887,3664.150280898876,public,1.36454992483304,103.748092994225
335 CLEMENTI AVE 2,5247.809863724854,5191.578713761252,public,1.31699411182356,103.768506615632
335 JURONG EAST AVE 1,4276.315789473684,4276.315789473684,public,1.35021953451848,103.732162745946
335 KANG CHING RD,4464.285714285715,4674.330786362574,public,1.33904268221226,103.723146242833
335 SEMBAWANG CL,3536.8595041322315,3798.4838985465944,public,1.44716347336281,103.815013547479
335 SERANGOON AVE 3,6385.205207413946,6592.587866556313,public,1.34943117371888,103.870921130856
335 TAMPINES ST 32,4472.602739726028,4757.057266064833,public,1.35250493912815,103.960594510325
335 UBI AVE 1,4473.684210526316,4484.018264840182,public,1.32604165545422,103.902829256785
335 WOODLANDS ST 32,4217.205902260728,4152.710980115978,public,1.42972520117129,103.780579357988
335A ANCHORVALE CRES,5522.522522522522,5708.09714511539,public,1.39835828293606,103.889074371303
335A SMITH ST,7000.0,7176.790930785656,public,1.28217209346667,103.842908610169
335A YISHUN ST 31,5065.217391304348,5232.088204462636,public,1.43328052675083,103.844436750229
335B ANCHORVALE CRES,5391.304347826087,5626.323036559993,public,1.39857707216124,103.888490151459
335B SMITH ST,7729.3243622091395,7693.857070143051,public,1.28236449613222,103.843448181669
335B YISHUN ST 31,5054.347826086956,5052.852971169,public,1.43284184188975,103.844333075878
335C ANCHORVALE CRES,5535.714285714285,5791.345862323436,public,1.39844903339851,103.888155361419
335C YISHUN ST 31,4732.142857142857,4899.18143547274,public,1.43248777014111,103.844367368405
336 ANG MO KIO AVE 1,4470.01911132346,4840.588492253089,public,1.36357565114303,103.851871170863
336 BT BATOK ST 32,3988.095238095238,4197.853997559552,public,1.3649289251801,103.748365508012
336 CLEMENTI AVE 2,5613.44537815126,5574.54044117647,public,1.31667943214563,103.769231150532
336 HOUGANG AVE 7,4038.4615384615386,4362.462585216108,public,1.3693032100873,103.898351173028
336 JURONG EAST AVE 1,3939.221476510067,4086.169667409703,public,1.35041039841488,103.731481482818
336 SEMBAWANG CRES,3860.294117647059,4252.148535008692,public,1.44695013719977,103.815574238972
336 TAH CHING RD,4496.402877697842,4643.3160856195755,public,1.33852374734622,103.723483455608
336 TAMPINES ST 32,5130.718954248366,5094.585342539047,public,1.35250474068468,103.960324224132
336 UBI AVE 1,4156.618344397779,4466.174445784765,public,1.32572020348011,103.901822392584
336 WOODLANDS AVE 1,3703.809906291834,3966.5362492569047,public,1.43045950870745,103.782003060129
336A ANCHORVALE CRES,5447.761194029851,5787.277453894621,public,1.39754408575022,103.88932509626
336A YISHUN ST 31,4687.702790395847,4916.859961064244,public,1.43129939349116,103.84467527369
336B ANCHORVALE CRES,5450.45045045045,5702.776280580628,public,1.39753870291447,103.889080058161
336B YISHUN ST 31,5021.739130434783,5017.0107171651625,public,1.43137338046797,103.844331402418
336C ANCHORVALE CRES,5679.347826086956,5798.095133917256,public,1.39774373171815,103.88858318745
336C YISHUN ST 31,4642.857142857143,4834.069530710835,public,1.43184054730221,103.844133465
336D ANCHORVALE CRES,5497.711670480549,5702.740259137857,public,1.39776902487201,103.888235889907
337 ANG MO KIO AVE 1,4945.054945054945,5065.007367918123,public,1.36319555672393,103.851616001112
337 BT BATOK ST 34,3714.285714285714,3967.967796092796,public,1.36348296381773,103.749393361059
337 CLEMENTI AVE 2,5546.218487394958,5741.051620648259,public,1.31605567747075,103.769112678697
337 HOUGANG AVE 7,4384.615384615385,4440.515809783405,public,1.36968021889998,103.898337239915
337 JURONG EAST AVE 1,4161.073825503356,4327.146866299141,public,1.34968370533554,103.731905666581
337 SEMBAWANG CRES,3762.589928057554,3971.3823335325487,public,1.44615096523652,103.815651974178
337 TAMPINES ST 32,4577.112724284345,4669.59531182326,public,1.35238866039921,103.959877071858
337 UBI AVE 1,4793.388429752066,4548.574463141824,public,1.32598213953583,103.901513158463
337 WOODLANDS AVE 1,4602.409638554217,4415.178884550669,public,1.43071738741979,103.781743924595
337A TAH CHING RD,5108.695652173913,5234.099601153673,public,1.33769966406232,103.722790261602
337B TAH CHING RD,5015.625,5434.686766170925,public,1.33745034737284,103.722395565486
337C TAH CHING RD,4734.04255319149,4850.448949205996,public,1.33719034617161,103.722003986224
337D TAH CHING RD,4884.118541033435,5124.799599336833,public,1.33733224567145,103.721601005091
338 ANG MO KIO AVE 1,4772.727272727273,4772.727272727273,public,1.36382298132967,103.848919382825
338 BT BATOK ST 34,3988.095238095238,4223.708180708181,public,1.36353416925063,103.750672676432
338 CLEMENTI AVE 2,5882.35294117647,5857.087493821057,public,1.3162903980152,103.769532089119
338 JURONG EAST AVE 1,3139.423076923077,3139.423076923077,public,1.3502205690563,103.731260625944
338 SEMBAWANG CRES,3705.0359712230215,3971.575989897487,public,1.44586063776101,103.815263687546
338 TAMPINES ST 33,3925.925925925926,4249.179088852874,public,1.35191835181459,103.959646784075
338 UBI AVE 1,5047.619047619048,5080.955753241467,public,1.32613973623742,103.902073613523
338 WOODLANDS AVE 1,3809.5238095238096,4266.032255598869,public,1.43074665314852,103.781161363841
338A ANCHORVALE CRES,6129.032258064516,6234.679921411899,public,1.39926289122119,103.888859316617
338A TAH CHING RD,4839.847363552266,5036.188780466779,public,1.33781496766011,103.722184784222
338B ANCHORVALE CRES,6182.795698924731,6082.449585084706,public,1.39953508842561,103.889785147252
338B KANG CHING RD,5033.078651685393,5168.302548632686,public,1.33813942890641,103.72191384164
338C ANCHORVALE CRES,5945.634408602151,5966.379928315412,public,1.40000057323035,103.890078145481
338D ANCHORVALE CRES,6442.477876106194,6331.39255241539,public,1.39970005035247,103.888714059734
339 ANG MO KIO AVE 1,4272.727272727273,4272.727272727273,public,1.36447377253698,103.849106056477
339 BT BATOK ST 34,4027.3972602739723,4120.289339592036,public,1.36319798587253,103.75080463345
339 CLEMENTI AVE 5,5182.926829268293,5084.347782850741,public,1.31966444986442,103.769139491506
339 HOUGANG AVE 7,3855.371900826446,3942.9081370381837,public,1.37002545723867,103.89857229481
339 JURONG EAST AVE 1,4467.723492723493,4518.532692307692,public,1.34953251705686,103.731532178493
339 TAMPINES ST 33,4171.802995391705,4390.587288534101,public,1.35114569081609,103.959124538361
339 UBI AVE 1,4955.056179775281,4912.71513791342,public,1.32646063251974,103.902007029513
339 WOODLANDS AVE 1,4034.090909090909,4194.782582186333,public,1.43100437420797,103.781602329579
339A KANG CHING RD,4976.269662921349,5266.995911600187,public,1.33785466388305,103.721462722132
339A SEMBAWANG CL,3663.157894736842,3948.548918374691,public,1.44801536040364,103.81788087791
339B KANG CHING RD,5004.347826086956,5278.746118012422,public,1.33818062578949,103.721189046311
339B SEMBAWANG CL,4061.0687022900765,4220.6196535847,public,1.44801595683776,103.817560653972
339C KANG CHING RD,5853.449275362319,5671.619936362308,public,1.33851437919815,103.721677989652
339D KANG CHING RD,5582.0895522388055,5673.327522829706,public,1.33875703748672,103.72215701993
34 BEDOK STH AVE 2,3905.5555555555557,4105.262962962963,public,1.32205652925918,103.93835472666
34 CASSIA CRES,6102.941176470588,6244.961065574662,public,1.30964078422608,103.884471779925
34 CHAI CHEE AVE,5401.754385964912,5427.0756742801905,public,1.32416996959775,103.926405179845
34 CIRCUIT RD,4583.333333333333,4616.5568627450975,public,1.32904361761824,103.887438053241
34 EUNOS CRES,7966.666666666667,8161.603864067621,public,1.32101348298356,103.900972794677
34 JLN BAHAGIA,4150.943396226415,4490.996718621821,public,1.32698180867095,103.857761761594
34 JLN BT HO SWEE,5881.35593220339,5878.564307078764,public,1.28807687600985,103.82708127923
34 KIM CHENG ST,8125.0,7830.118457300275,public,1.28489922215081,103.831584184636
34 LOR 5 TOA PAYOH,4313.432835820895,4250.921861281827,public,1.33479973301368,103.854155463
34 MARINE CRES,5522.5609756097565,5528.740724143678,public,1.30414964002546,103.912123966699
34 MARSILING DR,3897.9591836734694,3585.387755102041,public,1.44398788887815,103.772009513931
34 TEBAN GDNS RD,3675.675675675676,3784.966100755574,public,1.31987963533782,103.741754021124
34 TELOK BLANGAH WAY,5304.878048780488,5357.164992826399,public,1.27351780057463,103.822480988448
34 UPP CROSS ST,6038.461538461539,6177.582417582417,public,1.28406626933611,103.845001884954
34 WHAMPOA WEST,5000.0,5063.3879212380425,public,1.32050169556608,103.863341271367
340 BT BATOK ST 34,4098.3868902829345,4374.513972425963,public,1.36314441622763,103.749539091843
